,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Tob1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05946988,0.05946988,0.05946988,0.0,0.0,0.0,0.0,0.0,0.08055705,0.13442492,0.0,0.07534971,0.07534971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ankrd40,0.14556776,0.04998771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056517042,0.12767619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10126877,0.0,0.0,0.0,0.0,0.0
Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043779757,0.0,0.0,0.0,0.04910335,0.04910335,0.0,0.0,0.0,0.06807735,0.06807735,0.0,0.0,0.0,0.0,0.0,0.10438271,0.08627923,0.08627923,0.0,0.07586536,0.16975054,0.17642215,0.08253697,0.0,0.08970636,0.25832623,0.16861987,0.0,0.263767,0.4864387
Lrrc59,0.9537289,0.90491194,0.7145468,0.5698475,0.57512516,0.51702523,0.58357215,0.7152356,0.62739265,0.5624715,0.5837916,0.69511473,0.6349056,0.47041848,0.5013291,0.557411,0.49947727,0.5516681,0.564262,0.6240797,0.47981238,0.47599563,0.51378137,0.3080315,0.47477624,0.35308138,0.4993766,0.4166355,0.22924331,0.22944388,0.45912448,0.18049355,0.36848855,0.20533101,0.35842043,0.3583579,0.5051867,0.43266332,0.3378113
Mrpl27,0.3936715,0.5482057,0.5089271,0.4910698,0.46584597,0.4570569,0.39881334,0.59586906,0.5021516,0.3322784,0.20861349,0.3143017,0.4255579,0.43743426,0.5000849,0.45799217,0.46835315,0.5737376,0.52385885,0.6004201,0.2606821,0.22394782,0.23371783,0.264287,0.34625998,0.5875821,0.56196284,0.677801,0.63608944,0.1554583,0.42086017,0.59774095,0.42624584,0.71433896,0.5217996,0.33184004,0.2813769,0.3709865,0.27613446
Tac4,0.0,0.037558895,0.037558895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041586418,0.0,0.0,0.0835331,0.0835331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam117a,0.0,0.100915454,0.05053101,0.0,0.0,0.0,0.0,0.07515603,0.07515603,0.07515603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058513578,0.058513578,0.0,0.06028062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc35b1,0.17340498,0.31342617,0.280247,0.08782755,0.09137687,0.13204274,0.22423166,0.17652111,0.24390242,0.34049848,0.338702,0.2646669,0.13565911,0.12323618,0.2428264,0.17195585,0.20979789,0.3607055,0.4967337,0.32776082,0.18678574,0.12031132,0.12390899,0.15964141,0.18173924,0.34771568,0.16597643,0.085649975,0.08084252,0.17472771,0.17328185,0.17844236,0.080924466,0.34951615,0.36093545,0.1918099,0.07912182,0.07362648,0.07362648
Spop,0.16262643,0.28027466,0.22415224,0.33507842,0.294522,0.18617567,0.28382936,0.14160892,0.18656242,0.21804698,0.2607289,0.29585898,0.13802601,0.04767991,0.096399575,0.096399575,0.106186956,0.11693716,0.11693716,0.30738717,0.42316058,0.22573948,0.0689313,0.33666056,0.21648851,0.15583622,0.17701927,0.09646221,0.07591912,0.23178694,0.45811948,0.08253697,0.20350826,0.2661962,0.099673904,0.099673904,0.0,0.17818634,0.2861653
Phb,0.7295534,0.82261384,0.52478135,0.52653277,0.509493,0.54255545,0.629229,0.80379003,0.6554344,0.66007715,0.6059114,0.6413021,0.5661537,0.581743,0.7988898,0.8162039,0.888833,0.66760576,0.60234,0.38869032,0.61844194,0.5064714,0.3006175,0.12542331,0.30873358,0.47586665,0.5169941,0.69101316,0.7702726,0.4233705,0.37795398,0.08253697,0.09800883,0.48759195,0.51868606,0.448128,0.5046065,0.74062455,0.52398574
Gngt2,0.11758977,0.0,0.045015883,0.045015883,0.045015883,0.045015883,0.0,0.0,0.0,0.040981326,0.040981326,0.040981326,0.0,0.049205735,0.049205735,0.09176727,0.042561535,0.12347313,0.12347313,0.19633427,0.0,0.0,0.18375635,0.18793154,0.0,0.08055705,0.08055705,0.085649975,0.0,0.0,0.10824626,0.0,0.09800883,0.0,0.0,0.0,0.0,0.0,0.11469269
Snf8,0.33472565,0.41849825,0.49411997,0.5258955,0.48533908,0.36849353,0.43892422,0.4099277,0.4702896,0.28692314,0.32960507,0.3367973,0.39236054,0.3501827,0.26096278,0.27289215,0.22535063,0.29444692,0.31561333,0.30428237,0.3365755,0.34543633,0.33756298,0.378852,0.5341886,0.43180412,0.18744387,0.28874755,0.25645489,0.19019005,0.07857809,0.1878975,0.39140576,0.21032567,0.0,0.07912182,0.19265337,0.2917179,0.4064106
Hoxb4,0.0,0.0,0.0,0.0,0.0,0.0649997,0.0649997,0.0649997,0.0649997,0.0,0.0,0.0,0.0,0.04767991,0.04767991,0.04767991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skap1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059982188,0.059982188,0.0,0.0,0.0,0.0,0.19315577,0.27018684,0.16821748,0.17658058,0.0,0.0
Cbx1,0.29390556,0.45399287,0.22281316,0.08513045,0.11918117,0.17867261,0.24910331,0.4197805,0.43057838,0.4415426,0.42549062,0.32789254,0.2860431,0.28829998,0.32289487,0.2837654,0.18305045,0.3196108,0.34101048,0.3635047,0.46900424,0.4345503,0.3134508,0.43951878,0.41003752,0.55274075,0.5308392,0.31819358,0.14981782,0.15942061,0.16111507,0.4142807,0.43331552,0.30151206,0.0,0.09797799,0.10707339,0.10707339,0.10797896
Copz2,0.0,0.0,0.0,0.06262643,0.06262643,0.06262643,0.06262643,0.06262643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121248126,0.055645585,0.0,0.0,0.05344799,0.0,0.08084252,0.08084252,0.0,0.082006045,0.082006045,0.10670096,0.0,0.0,0.0,0.0,0.0
Scrn2,0.15264452,0.091087416,0.18337445,0.13284343,0.092287034,0.045015883,0.0,0.07744622,0.18144003,0.23096561,0.30411595,0.11381088,0.0472509,0.07918857,0.20211186,0.1657851,0.18612471,0.1614121,0.056624282,0.13173677,0.1549736,0.1549736,0.24139354,0.18545428,0.2645071,0.16784483,0.14014712,0.12220267,0.26975328,0.2633866,0.0,0.13650937,0.34895056,0.11443239,0.08862327,0.08862327,0.08862327,0.19514611,0.19514611
Mrpl10,0.1527112,0.22089338,0.32762447,0.2871515,0.28715146,0.31055236,0.20110473,0.29894856,0.24854569,0.18354598,0.124812104,0.047365885,0.044460487,0.124078065,0.079617575,0.079617575,0.05746728,0.11693716,0.19061413,0.19166043,0.058513578,0.065077685,0.16322738,0.07115915,0.06648803,0.22508591,0.27895382,0.25039655,0.20304519,0.15441857,0.20043792,0.261418,0.1708611,0.0,0.112688065,0.1918099,0.18619521,0.10707339,0.0
Mrpl45,0.17312922,0.40703,0.30109575,0.27832752,0.27832752,0.47173,0.43707585,0.4694732,0.595029,0.7031302,0.6315992,0.43597806,0.53336984,0.49284574,0.44297606,0.32052612,0.4580539,0.68036115,0.63792455,0.3720276,0.18408032,0.33149767,0.4713195,0.19369933,0.55293775,0.3386171,0.37831372,0.3169009,0.22831932,0.0,0.11526119,0.3160333,0.21851543,0.2005994,0.35816866,0.23669106,0.27802336,0.22427973,0.22427973
Socs7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052644808,0.052644808,0.03840334,0.03840334,0.0,0.0,0.0,0.064664,0.064664,0.064664,0.0,0.0,0.0,0.0,0.09816334,0.09816334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cisd3,0.06816318,0.08394092,0.08394092,0.06262643,0.06262643,0.06262643,0.06262643,0.06262643,0.0,0.052644808,0.052644808,0.03840334,0.13011472,0.21451616,0.17005567,0.1653663,0.08574873,0.0,0.062351227,0.062351227,0.0715689,0.21929061,0.08264402,0.14093687,0.13860719,0.3053965,0.22023731,0.085649975,0.0,0.073576055,0.24239019,0.20913506,0.1680978,0.39964545,0.41469473,0.40011883,0.35808706,0.30867767,0.43098408
Psmb3,0.9900454,1.0649564,0.81880575,0.7818472,0.7536335,0.7721253,0.9818848,1.0248973,0.93579,0.93345886,0.8850223,0.9606805,0.88649446,0.91699815,1.0709134,1.1289425,1.0996832,0.7294439,0.68087155,0.976732,1.0676503,1.0076461,0.8770144,0.89892477,0.7992487,0.7730076,0.9818987,1.163131,1.061334,0.7673267,0.92133456,1.0433943,0.96089727,0.7137917,0.7221778,0.8004975,0.48911193,0.75583017,0.8179131
Lasp1,0.14699125,0.1039174,0.053929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043119863,0.09769374,0.054573875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05344799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09797799,0.0,0.0,0.0
Rpl19,2.101586,1.9445533,1.9184225,2.0017219,2.0367334,2.0110188,1.9987141,1.9442271,2.0121768,2.0122569,2.0616078,2.082556,2.0157871,1.9393017,2.0145934,1.9900389,1.945535,2.0438073,2.0208178,2.0708485,1.9722757,1.9593439,1.6669977,1.7958709,1.6414688,1.6584619,1.844589,2.0542436,1.9884288,2.0458567,1.5125167,1.7643077,1.6905415,1.7736824,2.0098534,1.9092655,1.9478288,1.9412732,1.9622821
Cdk12,0.04891436,0.047244158,0.0,0.1035634,0.1035634,0.1035634,0.1035634,0.09886935,0.09886935,0.09886935,0.082817376,0.12513675,0.080795154,0.1722018,0.21378821,0.1722018,0.100654475,0.11409156,0.11409156,0.06594844,0.0,0.07292703,0.06560254,0.0,0.09161128,0.25840062,0.27367616,0.07480655,0.0,0.0,0.08253697,0.08253697,0.11443239,0.11443239,0.07959422,0.07959422,0.0,0.0,0.0
Stard3,0.044389077,0.05053101,0.05053101,0.0,0.0,0.050246388,0.050246388,0.050246388,0.11649309,0.14267957,0.14267957,0.16294345,0.13355836,0.04058115,0.14061852,0.11540937,0.17287666,0.13358423,0.13358423,0.18124814,0.06362837,0.122552425,0.06362837,0.25780475,0.33843833,0.19199452,0.120493434,0.20614341,0.23205759,0.2320576,0.21971469,0.0,0.0,0.20796973,0.0,0.0,0.0,0.0,0.0
Psmd3,0.3745157,0.43826118,0.38543507,0.3400325,0.3841382,0.35736215,0.36870804,0.53606886,0.42826584,0.42707577,0.46775198,0.6136498,0.46592212,0.30423093,0.4288345,0.32323098,0.42003328,0.26483983,0.3405561,0.532145,0.32902667,0.2521624,0.41221023,0.3366727,0.43398327,0.43239352,0.23608181,0.45626718,0.5063769,0.27476585,0.13728742,0.3081485,0.26886994,0.20323813,0.31498355,0.2130142,0.4434201,0.22060494,0.3972129
Msl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040981326,0.040981326,0.040981326,0.04058115,0.04058115,0.04058115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08253697,0.08253697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Casc3,0.0,0.0,0.0,0.05738684,0.05738684,0.05738684,0.05738684,0.037310746,0.037310746,0.107276976,0.107276976,0.069966234,0.04058115,0.04058115,0.04058115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06648803,0.0,0.0,0.07480655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wipf2,0.0,0.0,0.04727115,0.04727115,0.04727115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07611694,0.07611694,0.07611694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cdc6,0.048583604,0.19025436,0.29368007,0.24836805,0.24836805,0.11117626,0.11117626,0.10513517,0.15250106,0.08750136,0.08750136,0.14271,0.09534412,0.17185281,0.17185281,0.17185281,0.07325005,0.0,0.0,0.19982934,0.19982934,0.065077685,0.114998035,0.0,0.10257828,0.10257828,0.0,0.06897531,0.18747872,0.11850341,0.0,0.0,0.08609176,0.18089277,0.08970636,0.0,0.0,0.0,0.0
Rara,0.04998771,0.10037215,0.050399836,0.0,0.0,0.0,0.0,0.0,0.0,0.09330536,0.09330536,0.04066055,0.0,0.0,0.04871967,0.04871967,0.04871967,0.06807735,0.06807735,0.06594844,0.0,0.069092974,0.069092974,0.0,0.0,0.0,0.09646221,0.09646221,0.0,0.07857809,0.18682435,0.091028154,0.0,0.19882078,0.31150886,0.3166389,0.42704785,0.4132375,0.30367208
Igfbp4,0.329614,0.21598591,0.5095803,0.38032737,0.38387668,0.4341231,0.26732117,0.30813053,0.27399248,0.20356178,0.17349984,0.117491916,0.08620439,0.33882797,0.47457898,0.53794384,0.39317146,0.25733194,0.27849835,0.2541878,0.13343617,0.1365554,0.23444381,0.31013858,0.2577548,0.13254829,0.27040362,0.6208996,0.19755238,0.26476175,0.079396665,0.45342702,0.5623315,0.5600103,0.25728238,0.14806777,0.21314007,0.0,0.1223064
Eif1,2.1645055,2.1094048,1.9507985,1.8444023,1.8478186,1.7463647,1.9791515,2.1748092,2.1299348,2.2198207,2.227349,2.3114138,2.311212,2.2820892,2.186156,2.2180989,2.178237,2.2571616,2.2676044,2.2755008,2.0615313,2.013694,2.150371,2.1002455,2.0246246,2.1613388,2.0434494,2.0173776,2.068491,1.5826645,1.8487394,1.9655862,2.1005847,2.3179286,2.2105722,2.296113,2.2626333,1.879269,2.0276275
Cnp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047365885,0.047365885,0.047365885,0.047365885,0.0,0.0,0.0,0.05695842,0.05695842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078558825,0.08055705,0.08055705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nkiras2,0.28097227,0.5012934,0.29557642,0.09876578,0.1428715,0.04410572,0.04410572,0.14731798,0.25361723,0.2942778,0.19106552,0.088026434,0.08504164,0.08504164,0.14775178,0.10717062,0.10717062,0.0,0.0,0.06647442,0.13010278,0.06362837,0.06362837,0.16932249,0.09816334,0.16678932,0.16678932,0.18609394,0.30370155,0.32239,0.17117491,0.105891466,0.105891466,0.19097513,0.17832963,0.16774508,0.16774508,0.10455986,0.21925256
Stat5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079160966,0.079160966,0.0,0.0,0.07591912,0.07591912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naglu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05845095,0.05845095,0.05845095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101969354,0.101969354,0.0,0.0,0.0,0.0
Coasy,0.14680955,0.092690974,0.04457405,0.090750605,0.090750605,0.04617656,0.087468445,0.04129188,0.04129188,0.052644808,0.052644808,0.0,0.045623235,0.045623235,0.041586418,0.0,0.05746728,0.05746728,0.05746728,0.072861135,0.0,0.07292703,0.0689313,0.0689313,0.0,0.08627923,0.08627923,0.0,0.08084252,0.15942061,0.07857809,0.0,0.094451346,0.0,0.0,0.0,0.0,0.0,0.0
Mlx,0.21217395,0.05300914,0.098818086,0.098818086,0.098818086,0.1365087,0.1928705,0.13655996,0.179385,0.1416944,0.12564242,0.081085235,0.081085235,0.079617575,0.079617575,0.13212813,0.05251055,0.05251055,0.0,0.058513578,0.1858414,0.12732781,0.19531143,0.13795772,0.0,0.0,0.05344799,0.09721374,0.17256345,0.19118568,0.1044535,0.0,0.09800883,0.10126877,0.07959422,0.1775722,0.0,0.10455986,0.22686626
Tubg1,0.31076223,0.2334387,0.41667956,0.3243664,0.42231357,0.43413395,0.3581879,0.44539964,0.3345532,0.28783768,0.25536352,0.37649095,0.6050375,0.5309069,0.40223992,0.47327775,0.26332784,0.35872662,0.34564,0.38419962,0.36440328,0.26921937,0.44151023,0.36785313,0.09161128,0.31097504,0.21936375,0.2600095,0.36333004,0.42807928,0.15586782,0.63512635,0.4974912,0.35851026,0.35751766,0.72251797,0.75017637,0.56836796,0.5811089
Vps25,0.0,0.047244158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040981326,0.040981326,0.08175157,0.0813514,0.08978689,0.08978689,0.049205735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08634975,0.10438271,0.11773731,0.0,0.0,0.0,0.0,0.10824626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psme3,0.6247157,0.6616987,0.57267636,0.42946646,0.4635172,0.41624603,0.28721416,0.57600427,0.62328786,0.82272595,0.7828888,0.6091185,0.66975373,0.6536221,0.6066711,0.6968253,0.6749454,0.44628862,0.4559228,0.6212233,0.45102596,0.35371435,0.44766024,0.5840818,0.28743666,0.12278529,0.088685475,0.36040473,0.4124481,0.5514,0.3674737,0.38449207,0.29393515,0.09685143,0.31800982,0.3265417,0.46823832,0.5604553,0.4508899
Rundc1,0.0,0.04457405,0.04457405,0.04457405,0.04457405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105891466,0.105891466,0.0,0.08862327,0.18660125,0.08862327,0.0,0.0
Rpl27,1.6161258,1.6210014,1.7646824,1.5817565,1.6103206,1.6170274,1.616686,1.6013058,1.5914377,1.5637734,1.6674732,1.8103786,1.7708899,1.7136343,1.6437776,1.6986829,1.806327,1.6651807,1.60898,1.7345556,1.9083248,1.7241625,1.3799393,1.2818714,1.4495826,1.401577,1.69734,1.537314,1.4875505,1.4931269,1.2273228,1.5381808,1.4469463,1.4737424,1.5190063,1.4774544,1.3587832,1.6292418,1.6929606
Ifi35,0.2795397,0.3497692,0.46149975,0.50240946,0.4330799,0.39885265,0.3870587,0.24618529,0.22222777,0.18093589,0.23803425,0.28032103,0.12907538,0.13820747,0.09258422,0.19210418,0.22913933,0.08643218,0.0,0.0,0.056682955,0.12176064,0.23120025,0.16218358,0.45215788,0.3965376,0.30107918,0.31205958,0.10929098,0.14144172,0.14144172,0.0,0.109056905,0.109056905,0.07815635,0.22466089,0.0879573,0.19514611,0.19514611
Rnd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040770244,0.040770244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05892406,0.0,0.0,0.09161128,0.09161128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nbr1,0.049426597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041586418,0.0,0.0,0.0,0.07367697,0.07367697,0.0,0.0,0.0,0.07329167,0.0,0.0,0.0,0.0,0.0,0.07857809,0.07857809,0.0,0.0,0.0,0.0,0.0,0.11353155,0.11353155,0.11353155
Rdm1,0.04891436,0.10117385,0.053929687,0.05738684,0.05738684,0.095077455,0.095077455,0.08521299,0.12883626,0.047365885,0.047365885,0.10193976,0.101824775,0.07918857,0.07918857,0.03193767,0.05746728,0.11693716,0.19061413,0.1990953,0.06980781,0.0,0.06560254,0.07329167,0.0,0.12866649,0.05338732,0.115607806,0.1375702,0.14892577,0.0,0.106037654,0.106037654,0.08970636,0.08970636,0.0,0.22060494,0.2942314,0.30185074
Dhx8,0.22747612,0.18998995,0.091488585,0.08585864,0.08585864,0.08585864,0.08585864,0.044478383,0.044478383,0.044478383,0.0,0.040770244,0.086393476,0.045623235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056517042,0.056517042,0.0,0.05338732,0.05338732,0.05338732,0.0,0.0,0.0,0.0,0.0,0.0,0.07815635,0.07815635,0.10956546,0.10956546,0.0
G6pc3,0.24034023,0.3249597,0.20517251,0.24486163,0.28896734,0.21367055,0.1790164,0.12270835,0.21257332,0.16816221,0.21084411,0.17147857,0.17817873,0.12666425,0.16125917,0.1771522,0.25495908,0.19650814,0.13114426,0.07367697,0.0715689,0.0715689,0.10934967,0.18264133,0.09161128,0.16689044,0.053867884,0.059982188,0.22015786,0.07534971,0.0,0.09357689,0.17907713,0.10126877,0.0,0.0,0.10956546,0.18319194,0.07362648
BC030867,0.048419934,0.06479914,0.11207029,0.04727115,0.09137687,0.04410572,0.04410572,0.04410572,0.0,0.052644808,0.052644808,0.03840334,0.03840334,0.043187194,0.043187194,0.043187194,0.100654475,0.05746728,0.05746728,0.06578833,0.05575892,0.05575892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19279331,0.07728972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmub2,0.0,0.0,0.0,0.0,0.0,0.0,0.05636179,0.0,0.06021404,0.06021404,0.06021404,0.040770244,0.0898736,0.098500386,0.049397033,0.10190758,0.10997783,0.18609476,0.13358423,0.13463052,0.058513578,0.069092974,0.19366986,0.12457688,0.17087074,0.05338732,0.05338732,0.115607806,0.062220484,0.12203105,0.20142771,0.080924466,0.16701622,0.0,0.06894596,0.25345108,0.1845051,0.0,0.0
Grn,0.041276496,0.050384443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04066055,0.04066055,0.04066055,0.044460487,0.07639816,0.03193767,0.03193767,0.0,0.0,0.0,0.0,0.091345236,0.16043821,0.069092974,0.18163723,0.079160966,0.079160966,0.05344799,0.06689876,0.0,0.07728972,0.1598267,0.08253697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam11,0.0,0.0,0.0,0.06262643,0.06262643,0.06262643,0.06262643,0.06262643,0.0,0.052644808,0.052644808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nmt1,0.08939342,0.2217606,0.12325924,0.06932955,0.0,0.0,0.0,0.19278003,0.2635809,0.35720703,0.35541052,0.185603,0.097255774,0.079617575,0.13806853,0.18063007,0.10101248,0.0,0.0,0.06594844,0.21246265,0.14839648,0.0,0.0,0.18082878,0.37952605,0.27895382,0.22957706,0.10929098,0.073576055,0.16995358,0.09055691,0.094451346,0.0,0.06894596,0.06894596,0.0,0.08558066,0.08558066
Hexim1,0.054303553,0.0,0.04727115,0.04727115,0.04727115,0.0,0.0,0.040135473,0.040135473,0.040135473,0.040135473,0.0,0.0,0.0,0.0,0.0,0.052277274,0.052277274,0.0,0.06578833,0.0,0.05892406,0.0,0.0,0.10607427,0.0,0.0,0.0,0.0,0.0,0.08253697,0.08253697,0.0,0.0,0.0,0.0,0.0,0.11400145,0.11400145
Hexim2,0.09834096,0.037558895,0.037558895,0.0,0.04410572,0.04410572,0.04410572,0.04410572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08055705,0.08055705,0.0,0.0,0.0,0.10824626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fmnl1,0.0,0.047244158,0.04727115,0.04727115,0.09137687,0.04410572,0.10046751,0.04410572,0.0,0.0,0.043119863,0.08746146,0.0,0.07325005,0.07325005,0.07325005,0.13071734,0.05746728,0.05746728,0.07484134,0.07484134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10455986,0.10455986
Arhgap27os3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05251055,0.05251055,0.14506619,0.092555635,0.0,0.0,0.0,0.0,0.0,0.0,0.05338732,0.05338732,0.05338732,0.0,0.09388518,0.09388518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arf2,0.048419934,0.0,0.04727115,0.13312979,0.13312979,0.08585864,0.08585864,0.0,0.04282504,0.04282504,0.04282504,0.0,0.0,0.03193767,0.03193767,0.03193767,0.0,0.0,0.0,0.0,0.13066058,0.060852766,0.0,0.0,0.1121058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09685143,0.19652534,0.099673904,0.0,0.0,0.0
Myl4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047365885,0.047365885,0.047365885,0.047365885,0.07683631,0.07683631,0.0,0.072322235,0.072322235,0.0,0.0,0.0,0.0,0.08264402,0.08264402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mettl2,0.041276496,0.0,0.04727115,0.04727115,0.04727115,0.0,0.04129188,0.085770264,0.085770264,0.08513893,0.11381088,0.15815246,0.044460487,0.12579519,0.13005437,0.13005437,0.27254015,0.2999374,0.2999374,0.07611694,0.056682955,0.056682955,0.0,0.0,0.1121058,0.08627923,0.08627923,0.0,0.07534971,0.07534971,0.17309389,0.17309389,0.09800883,0.091186404,0.0,0.14650454,0.0,0.0,0.0
Tlk2,0.0,0.0,0.092287034,0.13846359,0.13846359,0.09119244,0.04617656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13453384,0.0689313,0.1121058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dcaf7,0.0,0.0,0.04727115,0.04727115,0.04727115,0.0,0.0,0.0,0.06021404,0.06021404,0.06021404,0.0,0.044460487,0.08764768,0.043187194,0.095697746,0.095697746,0.05251055,0.062351227,0.12813956,0.0,0.0,0.0,0.0,0.0,0.16155839,0.08627923,0.2106806,0.14432502,0.14892577,0.127129,0.36115628,0.22260113,0.1380758,0.27905375,0.3776213,0.28204286,0.16847852,0.07362648
Taco1,0.041276496,0.047244158,0.04727115,0.04727115,0.04727115,0.037690617,0.037690617,0.07782609,0.07782609,0.040135473,0.040135473,0.0,0.045623235,0.045623235,0.0,0.05251055,0.05251055,0.18005778,0.12754723,0.05946988,0.0,0.0,0.0,0.0,0.1121058,0.0,0.05344799,0.06689876,0.2042401,0.07586536,0.079396665,0.17303419,0.082006045,0.0,0.0,0.0,0.11027827,0.11027827,0.11027827
