,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Odf2,0.0,0.050132643,0.13022813,0.1755717,0.20428362,0.1131025,0.1131025,0.13810754,0.18194279,0.14289708,0.10179928,0.14529921,0.101463966,0.13432366,0.13432366,0.07635963,0.074982375,0.04212269,0.08902764,0.04212269,0.09570128,0.15755974,0.32020068,0.3919807,0.25549972,0.06751122,0.18897846,0.29268774,0.1417819,0.26502174,0.28570896,0.0,0.085889086,0.25310284,0.23334336,0.0,0.0,0.19387144,0.18095158
Gle1,0.15270874,0.27853116,0.440336,0.35700402,0.26438847,0.24192587,0.2132399,0.252842,0.29667726,0.3322987,0.23702726,0.27339783,0.2295626,0.2295626,0.19394115,0.14663187,0.072658435,0.072658435,0.072658435,0.18536489,0.11270645,0.11270645,0.0655411,0.0655411,0.28215826,0.27526084,0.075306825,0.14350328,0.32634076,0.09107139,0.0,0.0691805,0.3156018,0.45443553,0.24219504,0.40668812,0.1623529,0.23047964,0.14910835
Sptan1,0.28323174,0.116057806,0.035885856,0.035885856,0.04312778,0.04312778,0.04312778,0.15801519,0.11488742,0.11488742,0.11488742,0.11488742,0.11488742,0.11488742,0.15568891,0.109209955,0.109209955,0.14248645,0.10168495,0.17213553,0.10372709,0.07045059,0.0655411,0.18915713,0.2981601,0.13542719,0.38066146,0.070511125,0.1994785,0.32746446,0.3518045,0.09005516,0.11672025,0.21350156,0.16291091,0.1633724,0.42278636,0.073556915,0.0
Set,1.5444974,1.495682,2.013967,2.0679312,2.1795447,2.254649,2.2921221,2.266172,2.2506158,2.1985724,2.1037035,2.1064162,2.1077762,1.9962908,2.026394,2.0070746,1.9492381,1.9754226,2.1280243,2.1538045,2.1241226,2.1511476,1.9333799,1.8975161,1.6519684,1.5869436,1.6724966,1.830413,1.7839556,1.6741477,1.5540954,1.5642709,1.3559803,1.3631155,1.4029294,1.096539,1.2873592,1.0567411,1.1974308
Pkn3,0.10790804,0.14660656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035621446,0.035621446,0.035621446,0.035621446,0.035621446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059806198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tbc1d13,0.057318967,0.0,0.0,0.0,0.0,0.085624,0.0,0.0,0.0,0.03852733,0.0,0.0,0.0,0.0,0.0,0.0378727,0.07999539,0.07999539,0.07999539,0.12130058,0.08433599,0.08433599,0.043030802,0.0,0.11723194,0.14155944,0.0845897,0.0,0.118951455,0.11052835,0.11052835,0.0,0.0,0.08325391,0.17336997,0.13934968,0.073109746,0.16566081,0.0
Endog,0.050728023,0.0978428,0.23480652,0.08360991,0.11936857,0.20515385,0.29091245,0.24612801,0.20300023,0.23862168,0.23862168,0.2265492,0.2265492,0.17365025,0.17780872,0.3262917,0.2525789,0.25299573,0.21321581,0.34869176,0.32895386,0.29567736,0.052670475,0.08272946,0.3670666,0.20730805,0.27656826,0.20404401,0.06125484,0.0,0.0,0.0691805,0.0,0.23715004,0.305431,0.23931742,0.12960756,0.0,0.07435336
Nup188,0.26200235,0.3469556,0.19034164,0.17280714,0.12851623,0.14338407,0.21147685,0.107138485,0.107138485,0.029219622,0.08195325,0.08195325,0.08195325,0.08559331,0.08559331,0.22273886,0.22273886,0.24808057,0.24808055,0.22276717,0.19416122,0.13595982,0.19177398,0.2371875,0.3167575,0.047843467,0.0,0.11728176,0.0,0.12879288,0.13649602,0.0,0.0,0.0,0.066129595,0.1471293,0.073109746,0.24745959,0.15800416
Miga2,0.0,0.09918202,0.1312245,0.08638931,0.035607953,0.07184896,0.06482758,0.110982746,0.110982746,0.110982746,0.16330041,0.16330041,0.16330042,0.1340808,0.121543035,0.039779905,0.039779905,0.039779905,0.036828138,0.036828138,0.036828138,0.036828138,0.0,0.0,0.0,0.0,0.043782793,0.06208567,0.0,0.0,0.0,0.0,0.071277104,0.0,0.0,0.0,0.0,0.07421824,0.0
Ptpa,0.484012,0.66081965,0.6152656,0.73099166,0.76956326,0.61515105,0.6295896,0.61895436,0.67329973,0.6945665,0.78734297,0.7274963,0.72419006,0.6459893,0.57264,0.52449137,0.61512935,0.66040653,0.7044381,0.8268532,0.7950162,0.6916726,0.7065947,0.8439213,0.67929816,0.68093455,0.8508793,0.60153043,0.39120877,0.4819981,0.25886294,0.23230198,0.30470562,0.31376672,0.513879,0.44989604,0.41105545,0.49178457,0.47054175
Cstad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040801506,0.040801506,0.040801506,0.040801506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17742161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ntmt1,0.23773015,0.054346837,0.21677695,0.2108735,0.38234952,0.3631395,0.32161394,0.22335592,0.25443628,0.27722365,0.43636128,0.44251904,0.4624777,0.46611777,0.48486608,0.44038716,0.4378189,0.483096,0.5660547,0.5965571,0.4719035,0.39376673,0.27584946,0.30559605,0.3866726,0.5119558,0.4886425,0.51032436,0.29270905,0.34312823,0.2380954,0.21224701,0.30980197,0.52564144,0.42364192,0.2063883,0.12564628,0.16882676,0.4950032
Tor1b,0.15732138,0.22719833,0.08680822,0.17818595,0.21222088,0.18144876,0.13994631,0.113219455,0.113219455,0.17505252,0.22737019,0.22737019,0.28515097,0.285151,0.17100026,0.10382862,0.10382862,0.1371051,0.1371051,0.18159549,0.116524056,0.08324756,0.047778077,0.10511679,0.10088463,0.13979682,0.08758373,0.070511125,0.17299257,0.19637112,0.08107516,0.0,0.0,0.08325391,0.16150604,0.07118427,0.060139902,0.09069903,0.15866359
Usp20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12670062,0.0522131,0.0,0.070511125,0.0,0.08107516,0.21773331,0.13665815,0.0,0.0,0.08474984,0.08474984,0.18975413,0.07907479,0.0
Gpr107,0.059158523,0.0,0.03788459,0.03788459,0.10012873,0.10012873,0.12934835,0.0723474,0.029219622,0.029219622,0.029219622,0.029219622,0.029219622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04502002,0.099043176,0.14838445,0.10336442,0.0,0.15106836,0.075306825,0.0,0.05769661,0.17573218,0.0,0.0,0.14577968,0.13618602,0.14438173,0.07239189,0.14241487,0.0,0.0
Ncs1,0.057318967,0.162772,0.0,0.07232155,0.07232155,0.0,0.029219622,0.06234391,0.06234391,0.06234391,0.06234391,0.06234391,0.06234391,0.03312429,0.0729042,0.07031565,0.07031565,0.07031565,0.094219744,0.131726,0.101190254,0.15521342,0.054023154,0.13500509,0.1288254,0.13418442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097431034,0.089751974,0.06980954
Ass1,0.37930268,0.5441747,0.5819612,0.539397,0.91246766,1.1330664,1.1430486,1.0320644,1.0333091,1.1045226,0.96912044,0.9823424,0.88486934,0.83135974,0.7567311,0.3251116,0.34982157,0.29227063,0.25249073,0.25249073,0.0,0.0,0.0,0.0,0.0,0.12751992,0.075306825,0.11768629,0.06125484,0.0,0.09502888,0.0,0.0,0.0,0.0,0.0,0.060139902,0.0,0.06980954
Fubp3,0.0,0.043846663,0.0,0.0,0.074010484,0.074010484,0.03250804,0.06458062,0.06458062,0.06458062,0.06458062,0.06458062,0.06458062,0.06458062,0.06458062,0.03453569,0.03453569,0.03453569,0.03453569,0.03453569,0.041984163,0.041984163,0.041984163,0.0,0.0640417,0.12751992,0.17889582,0.0,0.0,0.0,0.053011354,0.053011354,0.085889086,0.25310284,0.25732982,0.0,0.0,0.073556915,0.124785624
Exosc2,0.35645702,0.37922657,0.5164367,0.3582527,0.26927093,0.3620487,0.35239798,0.32858467,0.25542262,0.35795218,0.26339078,0.19892186,0.25670266,0.28503394,0.30605894,0.2772068,0.3488766,0.41278479,0.38252765,0.49075365,0.4460775,0.32461837,0.25100464,0.16179305,0.11251558,0.08634095,0.22758168,0.26887688,0.15345252,0.19724533,0.15918529,0.37256813,0.16039166,0.2644149,0.07779538,0.16872567,0.058607657,0.17340279,0.08365081
Abl1,0.2813922,0.21868041,0.17599301,0.22461306,0.17290094,0.19644862,0.18416579,0.283818,0.32765326,0.3271349,0.24750976,0.2536675,0.26761302,0.23839343,0.30655602,0.1849554,0.18357815,0.21685465,0.1855202,0.24089079,0.24924737,0.21597087,0.08501497,0.0,0.1016403,0.047843467,0.12376364,0.17156425,0.16339256,0.11052835,0.11052835,0.0691805,0.20474467,0.096781306,0.096781306,0.113943435,0.0,0.3203202,0.16727158
Nup214,0.35757017,0.10075329,0.0833428,0.18906549,0.2997279,0.39819524,0.2165479,0.17660378,0.103441715,0.22702783,0.15069897,0.15069897,0.15069897,0.15433905,0.15849751,0.18684483,0.18684483,0.15398513,0.15103336,0.1546114,0.25730866,0.3191671,0.2468695,0.109636545,0.17480826,0.26907936,0.29786354,0.2393282,0.0,0.2520862,0.24666263,0.31999028,0.26204836,0.14869386,0.24062172,0.18108362,0.0868448,0.20167501,0.35458142
Plpp7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049686547,0.049686547,0.09077118,0.06593925,0.0,0.0,0.0,0.053011354,0.053011354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prrc2b,0.16452923,0.1026226,0.14781716,0.1549635,0.19081149,0.10961844,0.068115994,0.06458062,0.10841587,0.10841587,0.10841587,0.1519158,0.10808056,0.10808056,0.10808056,0.108776644,0.065276705,0.0985532,0.13538134,0.21862891,0.1533522,0.120075695,0.0,0.107025266,0.18672603,0.35858408,0.34721074,0.36368337,0.18164022,0.17853382,0.268589,0.15966353,0.069608375,0.19519873,0.31572163,0.30592483,0.28714198,0.32975274,0.08365081
Pomt1,0.0,0.0,0.0,0.0,0.07155375,0.07155375,0.07155375,0.039045714,0.039045714,0.0,0.0,0.04349994,0.04349994,0.04349994,0.04349994,0.07803563,0.03453569,0.03453569,0.08144064,0.03453569,0.0,0.0,0.0,0.0,0.047843467,0.10005657,0.0,0.05560062,0.0,0.11052835,0.11052835,0.0,0.07450258,0.13618602,0.0,0.0,0.0,0.09069903,0.0
Golga2,0.057318967,0.0,0.07698571,0.07698571,0.035607953,0.035607953,0.035607953,0.031456333,0.031456333,0.031456333,0.073839664,0.073839664,0.073839664,0.10669936,0.10669936,0.15491256,0.112529226,0.079669535,0.12657449,0.0,0.04502002,0.10687849,0.10687849,0.11154501,0.049686547,0.0,0.063957445,0.12611175,0.24356918,0.09107139,0.064136125,0.0,0.07885977,0.07885977,0.0,0.07239189,0.058607657,0.07907479,0.08557848
Ciz1,0.0,0.04483518,0.04483518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030535748,0.030535748,0.030535748,0.06736389,0.06736389,0.036828138,0.036828138,0.04934127,0.1475017,0.15513018,0.056969743,0.0727522,0.0727522,0.06646546,0.0,0.0,0.0,0.073775984,0.0,0.0,0.0,0.0868448,0.0,0.07435336
Ptges2,0.13035691,0.2081728,0.15585527,0.111020096,0.039045714,0.124669716,0.1356027,0.1356027,0.1356027,0.13217843,0.08793911,0.13143905,0.18921985,0.24677075,0.15883164,0.17034377,0.16896652,0.11141562,0.17509961,0.1776476,0.104989186,0.104989186,0.0655411,0.0655411,0.06751122,0.06751122,0.06521481,0.0,0.06217424,0.05643298,0.0,0.0,0.0,0.15389614,0.0,0.0,0.107717335,0.0,0.09291822
Naif1,0.0,0.0,0.0,0.0,0.04312778,0.04312778,0.04312778,0.04312778,0.0,0.0,0.0,0.04349994,0.04349994,0.04349994,0.04349994,0.11494804,0.0714481,0.0714481,0.10827625,0.06736389,0.036828138,0.036828138,0.08266598,0.08266598,0.0,0.0,0.0,0.0,0.05769661,0.08107516,0.08107516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam102a,0.0,0.0,0.0,0.0,0.041502442,0.041502442,0.0,0.0,0.0,0.0,0.042383336,0.042383336,0.042383336,0.042383336,0.042383336,0.11479172,0.07240839,0.10568489,0.10568489,0.10568489,0.0332765,0.0,0.0,0.07392948,0.121772945,0.047843467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08982252,0.073109746,0.073109746,0.3385071
Dpm2,0.26696083,0.194266,0.5279483,0.4614713,0.34481615,0.32689643,0.36945605,0.3303442,0.28721642,0.28669286,0.301425,0.28045607,0.28045607,0.33800697,0.32121435,0.35853478,0.34432125,0.38152128,0.42241326,0.338428,0.31693634,0.31109005,0.22473353,0.39861938,0.42610627,0.22522277,0.48638183,0.42027116,0.28223455,0.62871677,0.33331898,0.13001058,0.3269883,0.23894013,0.27801776,0.30466107,0.46145892,0.21333753,0.23923063
St6galnac4,0.12143385,0.24374041,0.3411711,0.3415261,0.36141902,0.43100357,0.5404941,0.6195922,0.62029964,0.5543484,0.36517215,0.24689254,0.2608381,0.20903422,0.18698105,0.07853708,0.07853708,0.07853708,0.10244117,0.2135832,0.34361818,0.34361818,0.21270096,0.17621778,0.12130805,0.2902568,0.35944235,0.27111793,0.13482913,0.14109378,0.14711681,0.39399856,0.22546363,0.2162713,0.40441412,0.16069487,0.0,0.0,0.3055985
St6galnac6,0.22133107,0.0,0.115034476,0.08044566,0.075069115,0.09697695,0.19535622,0.16284817,0.16284817,0.19812381,0.17214781,0.10767889,0.16545969,0.16545969,0.17063975,0.41653427,0.34447685,0.34447682,0.41921037,0.25076482,0.12315335,0.21205798,0.13392466,0.22017282,0.34607303,0.10005657,0.18035802,0.39743632,0.2468647,0.05643298,0.159165,0.0691805,0.36069372,0.6439989,0.56971425,0.42256013,0.5715929,0.62825656,0.45582318
Ak1,0.10988654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03750626,0.03750626,0.03750626,0.0,0.0,0.0,0.0,0.0,0.0,0.06836368,0.0,0.09502888,0.0,0.07450258,0.1785258,0.0,0.0,0.0,0.0,0.0
Eng,0.41512567,0.19173849,0.30228963,0.22660896,0.15678895,0.24052946,0.15415965,0.13326842,0.23074149,0.15282263,0.2051403,0.2051403,0.10766722,0.16521813,0.112900466,0.057550915,0.12922068,0.10494626,0.10494626,0.2529128,0.3639485,0.33067197,0.33091253,0.19668096,0.20503758,0.3126544,0.15352297,0.070511125,0.18622053,0.0,0.0,0.0,0.16130985,0.25730753,0.41759577,0.7786169,0.27733392,0.6349069,0.99090534
Sh2d3c,0.12275612,0.06543716,0.17021061,0.12648469,0.039045714,0.07528672,0.039045714,0.08014352,0.08014352,0.041097805,0.0,0.04349994,0.04349994,0.07635963,0.15694104,0.15694103,0.1134411,0.08058141,0.036828138,0.07813333,0.21014392,0.26416707,0.18603376,0.11136187,0.13155292,0.15509495,0.24995059,0.21155481,0.06125484,0.0,0.09502888,0.17911196,0.22569788,0.0,0.0,0.0,0.10076179,0.23564939,0.175055
Tor2a,0.33883327,0.08868185,0.26320088,0.12880221,0.085235186,0.1200607,0.14665103,0.17583765,0.17583765,0.20323497,0.17934784,0.17934784,0.17934784,0.15012822,0.18990815,0.24850965,0.2777961,0.27779606,0.2849211,0.238409,0.21529996,0.21529996,0.28731397,0.1706579,0.22607137,0.0,0.27065057,0.20828801,0.2162942,0.27359933,0.27730426,0.15966353,0.15641564,0.0,0.066129595,0.13822289,0.3241697,0.07421824,0.1519463
Ptrh1,0.0,0.0,0.0,0.0,0.07155375,0.10637927,0.10637927,0.039045714,0.039045714,0.0,0.0,0.0,0.0,0.0,0.0,0.038757175,0.038757175,0.038757175,0.038757175,0.041942373,0.041942373,0.041942373,0.0,0.049686547,0.049686547,0.0,0.06593925,0.0,0.0,0.19160351,0.24461487,0.053011354,0.0,0.0,0.0,0.0,0.107717335,0.0,0.08557848
Fam129b,0.29097903,0.3128298,0.31003898,0.26520377,0.039045714,0.039045714,0.07791886,0.07791886,0.07791886,0.03852733,0.0,0.04349994,0.04349994,0.04349994,0.04349994,0.04349994,0.04212269,0.04212269,0.07895082,0.07895082,0.036828138,0.036828138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08325391,0.08325391,0.06703862,0.06703862,0.0,0.0
Rpl12,2.5612478,2.7270381,2.6964414,2.6321592,2.72401,2.8241427,2.8023674,2.8130283,2.818837,2.7688317,2.7994146,2.7876954,2.8125255,2.795848,2.802304,2.8003337,2.8559892,2.871181,2.8043058,2.8442857,2.7663157,2.6797833,2.706233,2.786827,2.8284223,2.8497818,2.8258,2.7521048,2.7932196,2.6927595,2.6182897,2.6108685,2.8131602,2.7507348,2.8024065,2.8161244,2.8270912,2.6275814,2.7686055
Angptl2,0.0,0.0,0.0,0.0,0.035607953,0.035607953,0.035607953,0.081763126,0.081763126,0.081763126,0.081763126,0.081763126,0.081763126,0.081763126,0.081763126,0.11332075,0.11332075,0.11332075,0.11332075,0.07240839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064136125,0.0,0.19215243,0.43178678,0.20584148,0.18473817,0.2798833,0.28217492,0.2792523
Mapkap1,0.18191466,0.16461918,0.21083628,0.1708952,0.21013424,0.1615142,0.1615142,0.21689464,0.17376685,0.17324847,0.106963955,0.15046391,0.2082447,0.2411044,0.2411044,0.22257158,0.1366883,0.18196541,0.1819654,0.22265685,0.20260544,0.18632713,0.15621975,0.32836756,0.2355012,0.39315176,0.2771399,0.3666224,0.3230886,0.18946055,0.0723599,0.108743384,0.6164081,0.33816582,0.35197046,0.29317978,0.082036786,0.21925205,0.47703588
Hspa5,1.3678491,1.3703811,1.6514337,1.4363271,1.195228,1.3770314,1.2879755,1.4875504,1.6472613,1.636234,1.7340624,1.7406725,1.5956146,1.6551299,1.53107,1.2330836,1.0032018,0.98699576,1.1235216,0.9985479,1.0012301,1.035287,0.92716354,1.0302156,0.80793446,0.703708,0.8029678,0.81072456,0.90218544,0.49460325,0.625273,0.98914456,1.2302463,1.043913,0.97524333,0.9515855,0.9245814,1.0192189,1.2105478
Cntrl,0.2696274,0.22746822,0.15966801,0.27474725,0.38509196,0.36685938,0.43970698,0.27545762,0.2534373,0.27639723,0.35369137,0.35369134,0.27948323,0.28660452,0.2122337,0.26353398,0.22115064,0.20201516,0.20914021,0.16542047,0.18515873,0.1888158,0.22953941,0.5799943,0.72462773,0.15385216,0.24029863,0.36455035,0.39416513,0.12984048,0.159165,0.0,0.34756655,0.3261605,0.47553715,0.3204333,0.49140486,0.516043,0.18246561
Gsn,0.6123256,0.51677245,0.47419363,0.24830285,0.20340696,0.23226643,0.2644586,0.26445857,0.22133079,0.1678373,0.20136744,0.2106113,0.2683921,0.23917246,0.24333091,0.44948766,0.42625207,0.42625207,0.5823109,0.48550034,0.5746058,0.5679528,0.3227368,0.3218818,0.53514344,0.5889462,0.7317243,0.74401474,1.2578617,1.5965215,1.6215222,1.4834939,1.8571099,1.8886979,1.8892918,1.9358246,1.9931186,1.7737268,1.6499467
Dab2ip,0.0,0.050132643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030535748,0.030535748,0.030535748,0.030535748,0.030535748,0.04502002,0.04502002,0.04502002,0.0,0.0602622,0.0845897,0.15052894,0.14648542,0.0989636,0.0,0.064136125,0.0,0.0,0.0,0.0,0.0,0.073109746,0.073109746,0.0
Mrrf,0.16149879,0.09212242,0.043725923,0.0,0.0,0.12725382,0.06446891,0.09592524,0.1397605,0.21390927,0.22811556,0.16364665,0.1775922,0.21045189,0.21461034,0.12653542,0.16865811,0.13579841,0.1797516,0.13284664,0.20783433,0.26969278,0.45203853,0.3549618,0.25194308,0.19066152,0.20065853,0.0,0.13467306,0.25792575,0.087473944,0.2414489,0.2814691,0.5963374,0.21922058,0.118533574,0.165844,0.2381523,0.09291822
Rabgap1,0.10737322,0.04827576,0.15952483,0.20228252,0.084260136,0.12712644,0.0,0.041097805,0.041097805,0.07962513,0.0,0.0,0.0,0.0,0.0,0.10618906,0.14831175,0.14831175,0.14831175,0.10739939,0.0,0.061858464,0.17517763,0.22365151,0.23699655,0.1997878,0.075306825,0.0,0.0,0.14109378,0.2592218,0.16419291,0.0,0.0,0.09011606,0.06703862,0.43782803,0.07907479,0.1600104
Nek6,0.10737322,0.16432613,0.04483518,0.118059315,0.26397145,0.23169744,0.29849148,0.28258833,0.3264236,0.17071834,0.12962054,0.04383525,0.0,0.03285969,0.03285969,0.06739538,0.06739538,0.03453569,0.07136383,0.07136383,0.036828138,0.036828138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arpc5l,1.3317298,1.2231073,1.2928178,1.163392,1.056945,0.88769525,1.0220326,1.0348538,1.1080601,1.1292359,0.9948517,1.0247498,1.0502074,0.97999203,0.98990303,0.8721426,0.7840824,0.8422838,0.92700565,0.8152962,0.88125306,0.8003077,0.56537193,0.6768615,0.7713869,0.66285396,0.473515,0.44388694,0.7540702,0.7489037,0.3776181,0.32223624,0.44412926,0.6482146,0.5575834,0.7782012,0.564416,0.5343267,0.8434828
Arhgap15,0.073037945,0.054346837,0.045725316,0.088483006,0.07836565,0.035607953,0.13398722,0.13947707,0.13947707,0.10060392,0.052317668,0.052317668,0.052317668,0.052317668,0.039779905,0.10964289,0.10964289,0.10964289,0.069862984,0.0,0.0,0.0,0.08266598,0.1400047,0.0,0.0845897,0.20994139,0.0,0.06646546,0.09107139,0.0,0.0,0.0,0.14502929,0.14502929,0.07594503,0.14941373,0.07907479,0.09881481
Zeb2os,0.055996686,0.0,0.0,0.0,0.13072824,0.13072824,0.13072824,0.2192021,0.16268197,0.20120929,0.20506531,0.20506531,0.13085717,0.13085717,0.13085717,0.042383336,0.0,0.0332765,0.0332765,0.0332765,0.08594698,0.052670475,0.052670475,0.0,0.0640417,0.0,0.06521481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mbd5,0.0,0.0,0.0,0.042757694,0.042757694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03453569,0.03453569,0.03453569,0.03453569,0.03453569,0.0,0.0,0.0,0.0,0.0,0.0,0.043782793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07421824,0.07435336
Epc2,0.050728023,0.054346837,0.045837563,0.042757694,0.15723565,0.18664569,0.11590046,0.037342202,0.037342202,0.07586953,0.037342202,0.0,0.0,0.03285969,0.07366119,0.20809212,0.20809214,0.20850894,0.16770743,0.16770743,0.12028068,0.087004185,0.13634545,0.09902781,0.10994875,0.08634095,0.16164243,0.2268818,0.094049774,0.18592101,0.31033736,0.09005516,0.14577968,0.13618602,0.0,0.0,0.13324964,0.16566081,0.16272776
Lypd6b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040801506,0.07133725,0.07133725,0.10461375,0.06381225,0.06381225,0.0332765,0.0,0.0,0.0,0.056969743,0.056969743,0.06593925,0.0,0.05769661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rif1,0.3713978,0.35484228,0.34629393,0.3177974,0.3163342,0.3818467,0.47155702,0.36911786,0.42346317,0.48529625,0.40414914,0.36680692,0.32711464,0.35264763,0.33161604,0.35514227,0.31275895,0.26869857,0.2647252,0.3304742,0.17676598,0.19751263,0.11956426,0.26158994,0.048473883,0.0845897,0.14854714,0.2419833,0.14854032,0.13750814,0.17610404,0.0,0.07450258,0.14493503,0.29649475,0.1471293,0.11874756,0.31660193,0.24045195
Fmnl2,0.093480326,0.0,0.045725316,0.045725316,0.04312778,0.04312778,0.04312778,0.04312778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arl6ip6,0.54543114,0.5617091,0.55618554,0.6479415,0.52989364,0.44507337,0.43542272,0.35909155,0.4029268,0.39915672,0.4900929,0.4962507,0.57320344,0.5439838,0.67396414,0.5189668,0.43308353,0.46635997,0.4431491,0.44149137,0.4784811,0.5959677,0.52560836,0.44469175,0.26269475,0.22513965,0.25638753,0.25087276,0.18989454,0.2572536,0.22767583,0.053011354,0.11246927,0.38703167,0.29138398,0.0,0.36502212,0.23036835,0.1767668
Gpd2,0.36831486,0.23870933,0.17610526,0.22164543,0.21505368,0.22052257,0.24115838,0.2937722,0.29447967,0.25508815,0.20978834,0.20978834,0.22373387,0.22373389,0.22373389,0.13621223,0.13621223,0.16948873,0.30122682,0.32827115,0.2308161,0.25156274,0.136256,0.19359471,0.117838524,0.09077118,0.12462726,0.23364991,0.19751474,0.14577812,0.16241506,0.24445798,0.14088547,0.07419129,0.07419129,0.07594503,0.17028627,0.0,0.080711596
Pkp4,0.104656994,0.16792926,0.1370427,0.07377045,0.0,0.16730602,0.038873147,0.038873147,0.038873147,0.0,0.042383336,0.042383336,0.042383336,0.042383336,0.042383336,0.042383336,0.0,0.0,0.0,0.03750626,0.03750626,0.03750626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14015727,0.14015727,0.089751974,0.0
Dapl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03453569,0.03453569,0.03453569,0.03453569,0.03453569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086350225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
March7,0.29896048,0.23321162,0.47137183,0.35948947,0.17353404,0.30004072,0.13440974,0.090677,0.090677,0.12595263,0.1821263,0.1821263,0.18212631,0.13032246,0.042383336,0.13307641,0.13281578,0.13281578,0.16964391,0.20715016,0.2803079,0.33433104,0.38931286,0.25726888,0.45070803,0.4228174,0.24362074,0.25721034,0.3875956,0.29777744,0.49477798,0.17792389,0.5225059,0.5299586,0.56009465,0.21174157,0.19152454,0.36778298,0.24558887
Tank,0.23170558,0.0983308,0.12744808,0.12926233,0.25275308,0.16137534,0.2501011,0.19687854,0.19687854,0.23171544,0.06484107,0.10834101,0.16612181,0.16976187,0.17392032,0.18121098,0.17983371,0.18025053,0.18737558,0.21991926,0.2413477,0.26209435,0.36243105,0.41526154,0.18145306,0.14930916,0.0,0.3437746,0.22376847,0.08107516,0.2780757,0.16558182,0.16058326,0.0,0.15087944,0.3874719,0.23336361,0.0,0.09881481
Psmd14,0.87251115,0.62967485,0.6630632,0.8138669,0.8472485,0.7263412,0.7610037,1.0248113,1.0258572,0.9401911,1.0452427,1.0563413,1.039914,0.9415378,0.9015064,0.7562076,0.7299293,0.8060638,0.8847312,0.8725799,0.841508,0.9212092,1.0034822,0.9815229,0.8868866,0.7514021,0.6339044,0.8341187,0.29250407,0.5240453,0.28759927,0.5331204,0.3648488,0.87636316,0.5273557,0.19099931,0.45455238,0.4171003,0.6818632
